0.03 -17 2.0917 10.4682 31.7717 31.7882 0.2
0.03 -16 1.9805 11.9381 31.6633 31.6713 0.05
0.03 -15 1.8796 12.4682 31.5558 31.5585 0.15
0.03 -14 1.6872 11.8473 31.6915 31.6952 0.1
0.03 -13 1.4333 7.3988 31.9136 31.9131 0.7
0.03 -12 1.356 10.9079 31.7228 31.733 0.1
0.03 -11 1.2075 12.9453 31.7394 31.7481 0.15
0.03 -10 1.078 10.3683 31.7566 31.7646 0.15
0.03 -9 0.93922 12.6326 31.7755 31.783 0.25
0.03 -8 0.74626 9.873 31.8906 31.8965 0.5
0.03 -7 0.64795 11.9478 31.813 31.8199 0.3
0.03 -6 0.47681 10.0887 31.8324 31.8388 0.3
0.03 -5 0.39773 14.4546 31.7346 31.738 0.15
0.03 -4 -1.0261 12.5051 32.3201 32.3201 3.75
0.03 -3 -1.924 8.3509 31.9877 31.9877 1.5
0.03 -2 -1.0129 9.862 31.6635 31.6635 0.1
0.03 -1 -1.4339 12.4119 31.3471 31.3471 0.75
0.03 0 -0.76046 14.3382 31.0378 32.4663 15.05
0.04 -50 6.8413 7.6741 32.1134 32.1132 0.4
0.04 -49 6.6758 6.3682 32.1011 32.1003 0.35
0.04 -48 6.5558 7.9189 32.1091 32.1102 0.4
0.04 -47 6.3391 7.5398 32.1812 32.1805 0.7
0.04 -46 6.1781 6.6772 32.093 32.0925 0.35
0.04 -45 6.0275 6.3497 32.0734 32.0728 0.35
0.04 -44 5.872 5.8997 32.0704 32.0696 0.35
0.04 -43 5.7967 7.945 32.031 32.0305 0.3
0.04 -42 5.6097 5.9738 32.0755 32.075 0.35
0.04 -41 5.4231 6.9919 32.0906 32.0909 0.4
0.04 -40 5.3452 7.9295 32.0078 32.0075 0.25
0.04 -39 5.1629 7.1246 32.0981 32.0992 0.4
0.04 -38 5.036 5.5511 32.1231 32.1223 0.45
0.04 -37 4.821 6.8941 32.0992 32.1027 0.35
0.04 -36 4.7203 6.6143 32.1062 32.1067 0.4
0.04 -35 4.5869 7.4533 32.1255 32.1263 0.45
0.04 -34 4.4386 8.8858 32.086 32.0879 0.4
0.04 -33 4.2729 7.2198 32.1339 32.1333 0.5
0.04 -32 4.1774 7.9587 32.0204 32.022 0.25
0.04 -31 4.0366 8.5092 32.0581 32.0586 0.3
0.04 -30 3.8682 9.0519 32.104 32.1038 0.4
0.04 -29 3.703 8.8785 32.0922 32.0922 0.35
0.04 -28 3.5516 9.9299 32.1879 32.1866 0.75
0.04 -27 3.4741 10.1537 31.9589 31.9624 0.2
0.04 -26 3.2782 8.1585 32.0836 32.0849 0.35
0.04 -25 3.2252 10.9513 31.8351 31.8359 0
0.04 -24 2.9634 6.5316 32.1282 32.1285 0.45
0.04 -23 2.9111 11.6667 31.8439 31.8476 0.05
0.04 -22 2.6935 8.9054 32.1532 32.1581 0.5
0.04 -21 2.5348 8.769 32.0298 32.0301 0.25
0.04 -20 2.3291 8.7357 32.1741 32.1751 0.6
0.04 -19 2.2998 11.0428 31.9997 32.0061 0.2
0.04 -18 2.1068 8.6726 32.0723 32.0772 0.35
0.04 -17 1.9256 10.3488 32.146 32.154 0.4
0.04 -16 1.8766 10.8508 31.9083 31.9091 0.1
0.04 -15 1.6976 9.8246 32.018 32.0239 0.25
0.04 -14 1.5607 9.9641 32.0368 32.0395 0.3
0.04 -13 1.3618 9.9621 32.1742 32.179 0.6
0.04 -12 1.2316 12.0738 32.0876 32.0946 0.3
0.04 -11 1.1434 12.5528 31.9809 31.9841 0.2
0.04 -10 0.96483 10.2099 31.9973 32.0008 0.2
0.04 -9 0.81822 13.7445 32.0145 32.018 0.25
0.04 -8 0.69816 13.3491 32.0317 32.0355 0.25
0.04 -7 0.52846 12.1488 32.0503 32.054 0.25
0.04 -6 0.36819 10.1399 32.0685 32.0726 0.35
0.04 -5 0.22268 10.0777 32.0865 32.0901 0.35
0.04 -4 -0.79584 12.0574 32.3201 32.3201 1.8
0.04 -3 -0.75939 13.0709 31.9877 31.9877 0.2
0.04 -2 -0.92184 13.633 31.6635 31.6635 0.3
0.04 -1 -1.0206 13.3017 31.3471 31.3468 1.15
0.04 0 -1.4027 9.8434 31.0378 32.9461 0.35
0.05 -50 6.7781 6.469 32.2832 32.2824 0.35
0.05 -49 6.5716 6.709 32.4462 32.4519 0.7
0.05 -48 6.4812 8.331 32.3259 32.3257 0.35
0.05 -47 6.3309 7.7595 32.3638 32.363 0.45
0.05 -46 6.1272 5.4602 32.4168 32.416 0.55
0.05 -45 6.0215 8.6891 32.3211 32.3208 0.35
0.05 -44 5.8491 5.396 32.2551 32.2546 0.3
0.05 -43 5.6544 5.6658 32.4098 32.409 0.5
0.05 -42 5.5326 6.5671 32.3929 32.3948 0.45
0.05 -41 5.3474 6.9697 32.3986 32.3986 0.45
0.05 -40 5.243 7.5782 32.273 32.2724 0.3
0.05 -39 5.1451 8.9736 32.2703 32.27 0.3
0.05 -38 4.8961 7.2063 32.406 32.4109 0.5
0.05 -37 4.7991 7.2744 32.2586 32.2584 0.3
0.05 -36 4.6477 9.0339 32.3878 32.3875 0.45
0.05 -35 4.4234 5.8364 32.4579 32.4584 0.9
0.05 -34 4.3582 8.487 32.3276 32.3273 0.35
0.05 -33 4.1874 8.3861 32.3214 32.3232 0.3
0.05 -32 4.1024 9.8621 32.3291 32.3293 0.35
0.05 -31 3.8279 7.9977 32.4549 32.4541 0.85
0.05 -30 3.8021 10.257 32.223 32.2257 0.2
0.05 -29 3.5806 7.1758 32.3222 32.3222 0.35
0.05 -28 3.463 8.9812 32.3751 32.3776 0.45
0.05 -27 3.3254 9.0127 32.3832 32.384 0.5
0.05 -26 3.1857 10.1293 32.3457 32.3476 0.35
0.05 -25 3.0644 6.4259 32.2584 32.2584 0.3
0.05 -24 2.9205 10.2588 32.2216 32.223 0.25
0.05 -23 2.7888 8.5104 32.2635 32.2638 0.25
0.05 -22 2.601 9.0249 32.2892 32.2892 0.3
0.05 -21 2.4352 9.2194 32.3068 32.3092 0.35
0.05 -20 2.3175 9.2712 32.3195 32.3208 0.35
0.05 -19 2.1401 9.0654 32.3259 32.3268 0.35
0.05 -18 1.9969 7.3085 32.3424 32.3432 0.4
0.05 -17 1.8913 11.7703 32.2722 32.277 0.3
0.05 -16 1.7429 10.1416 32.2823 32.2867 0.25
0.05 -15 1.6467 11.651 32.1692 32.1703 0.15
0.05 -14 1.4514 11.4403 32.1822 32.1832 0.15
0.05 -13 1.2472 9.6143 32.4171 32.4196 0.6
0.05 -12 1.1367 8.5667 32.3005 32.3008 0.35
0.05 -11 1.0222 11.6696 32.2255 32.2272 0.25
0.05 -10 0.83556 11.1196 32.363 32.3674 0.4
0.05 -9 0.72943 13.1637 32.2565 32.2581 0.25
0.05 -8 0.62471 12.4065 32.1519 32.1524 0.15
0.05 -7 0.44911 13.6464 32.2889 32.2914 0.25
0.05 -6 -1.0779 11.0969 33.0105 33.0105 3.5
0.05 -5 -0.9833 12.9769 32.6609 32.6609 2
0.05 -4 -0.95194 14.637 32.3201 32.3201 0.35
0.05 -3 -0.57943 9.5268 31.9877 31.9877 0.05
0.05 -2 -0.53576 12.5112 31.6635 31.6635 0.55
0.05 -1 -0.99714 12.3838 31.3471 32.2238 1.85
0.05 0 -0.99446 12.7604 31.0378 33.5562 12.7
0.06 -50 6.6816 6.756 32.6311 32.6301 0.55
0.06 -49 6.486 6.7445 32.6104 32.6096 0.45
0.06 -48 6.3849 6.5044 32.5891 32.5883 0.45
0.06 -47 6.2147 5.7121 32.5806 32.5801 0.4
0.06 -46 6.0576 6.59 32.5713 32.5708 0.4
0.06 -45 5.9089 6.7644 32.5691 32.5689 0.4
0.06 -44 5.7413 7.7872 32.6227 32.6221 0.45
0.06 -43 5.6699 9.7482 32.6178 32.6172 0.45
0.06 -42 5.4434 7.5741 32.5872 32.5872 0.4
0.06 -41 5.2897 7.0833 32.559 32.5585 0.4
0.06 -40 5.1639 7.1593 32.5593 32.5593 0.35
0.06 -39 5.0875 8.7091 32.5189 32.5189 0.3
0.06 -38 4.8636 7.6573 32.5746 32.5743 0.4
0.06 -37 4.7346 8.8943 32.5186 32.5183 0.35
0.06 -36 4.5921 8.0072 32.5899 32.5899 0.4
0.06 -35 4.4281 7.5608 32.5735 32.5735 0.4
0.06 -34 4.2313 5.9836 32.6164 32.6175 0.45
0.06 -33 4.0864 7.2679 32.5803 32.5801 0.4
0.06 -32 3.995 9.2822 32.5325 32.5322 0.35
0.06 -31 3.7986 9.3267 32.6723 32.6742 0.6
0.06 -30 3.6975 9.4437 32.5418 32.5415 0.4
0.06 -29 3.4838 8.3269 32.6205 32.6213 0.45
0.06 -28 3.3514 7.1536 32.626 32.6262 0.45
0.06 -27 3.1757 8.2986 32.6331 32.6331 0.45
0.06 -26 3.1123 10.503 32.4765 32.4776 0.3
0.06 -25 3.0046 11.4074 32.3476 32.3484 0.15
0.06 -24 2.807 11.0432 32.4802 32.481 0.25
0.06 -23 2.7003 11.4471 32.3535 32.3541 0.15
0.06 -22 2.4974 9.8498 32.588 32.5891 0.4
0.06 -21 2.4031 11.1281 32.3649 32.3655 0.15
0.06 -20 2.1932 9.9492 32.6052 32.6057 0.4
0.06 -19 2.0151 10.1497 32.638 32.6432 0.4
0.06 -18 1.944 11.962 32.5168 32.5193 0.3
0.06 -17 1.816 11.9797 32.3984 32.3989 0.2
0.06 -16 1.6468 11.0871 32.5361 32.5391 0.3
0.06 -15 1.484 11.5328 32.5464 32.5492 0.35
0.06 -14 1.3661 7.2795 32.5396 32.5396 0.35
0.06 -13 1.1767 12.331 32.5708 32.5738 0.35
0.06 -12 1.073 12.9762 32.4582 32.459 0.25
0.06 -11 0.91269 11.5858 32.4717 32.4726 0.25
